MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
6/6/2012 12:00:00 AM,5/27/2012 12:00:00 AM,June 2012,6/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1979.97058333
5/6/2012 12:00:00 AM,4/26/2012 12:00:00 AM,May 2012,5/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1985.11966397
4/6/2012 12:00:00 AM,3/27/2012 12:00:00 AM,April 2012,4/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1953.84080555
3/6/2012 12:00:00 AM,2/25/2012 12:00:00 AM,March 2012,3/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,689.76818547
2/6/2012 12:00:00 AM,1/27/2012 12:00:00 AM,February 2012,2/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1658.81445401
1/6/2012 12:00:00 AM,12/27/2011 12:00:00 AM,January 2012,1/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1894.82241935
12/6/2011 12:00:00 AM,11/26/2011 12:00:00 AM,December 2011,12/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1978.50946236
11/6/2011 12:00:00 AM,10/27/2011 12:00:00 AM,November 2011,11/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1958.02649999
10/6/2011 12:00:00 AM,9/26/2011 12:00:00 AM,October 2011,10/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1588.11348818
9/6/2011 12:00:00 AM,8/27/2011 12:00:00 AM,September 2011,9/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1603.42491666
8/6/2011 12:00:00 AM,7/27/2011 12:00:00 AM,August 2011,8/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1642.07841397
7/6/2011 12:00:00 AM,6/26/2011 12:00:00 AM,July 2011,7/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1912.5943145
6/6/2011 12:00:00 AM,5/27/2011 12:00:00 AM,June 2011,6/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1962.5183611
5/6/2011 12:00:00 AM,4/26/2011 12:00:00 AM,May 2011,5/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1650.28920698
4/6/2011 12:00:00 AM,3/27/2011 12:00:00 AM,April 2011,4/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1678.82355555
3/6/2011 12:00:00 AM,2/24/2011 12:00:00 AM,March 2011,3/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1845.62508063
2/6/2011 12:00:00 AM,1/27/2011 12:00:00 AM,February 2011,2/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1779.28101189
1/6/2011 12:00:00 AM,12/27/2010 12:00:00 AM,January 2011,1/1/2011 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1852.76391128
